word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,gloss_Eng,gloss_SPA
302610,Hab,2,8,קִרְיָ֖ה,קִרְיָה,town,pueblo
302611,Hab,2,8,וְ,וְ,and,y
302612,Hab,2,8,כָל־,כֹּל,whole,todo
302613,Hab,2,8,יֹ֥שְׁבֵי,ישׁב,sit,sentar
302614,Hab,2,8,בָֽהּ׃ פ,בְּ,in,en
302615,Hab,2,9,הֹ֗וי,הֹוי,alas,Ay
302616,Hab,2,9,בֹּצֵ֛עַ,בצע,cut off,cortar
302617,Hab,2,9,בֶּ֥צַע,בֶּצַע,profit,lucro
302618,Hab,2,9,רָ֖ע,רַע,evil,mal
302619,Hab,2,9,לְ,לְ,to,a
302620,Hab,2,9,בֵיתֹ֑ו,בַּיִת,house,casa
302621,Hab,2,9,לָ,לְ,to,a
302622,Hab,2,9,שׂ֤וּם,שׂים,put,poner
302623,Hab,2,9,בַּ,בְּ,in,en
302624,Hab,2,9,,הַ,the,el
302625,Hab,2,9,מָּרֹום֙,מָרֹום,high place,lugar alto
302626,Hab,2,9,קִנֹּ֔ו,קֵן,nest,nido
302627,Hab,2,9,לְ,לְ,to,a
302628,Hab,2,9,הִנָּצֵ֖ל,נצל,deliver,entregar
302629,Hab,2,9,מִ,מִן,from,de
302630,Hab,2,9,כַּף־,כַּף,palm,palma
302631,Hab,2,9,רָֽע׃,רַע,evil,mal
302632,Hab,2,10,יָעַ֥צְתָּ,יעץ,advise,asesorar
302633,Hab,2,10,בֹּ֖שֶׁת,בֹּשֶׁת,shame,vergüenza
302634,Hab,2,10,לְ,לְ,to,a
302635,Hab,2,10,בֵיתֶ֑ךָ,בַּיִת,house,casa
302636,Hab,2,10,קְצֹות־,קצה,cut off,cortar
302637,Hab,2,10,עַמִּ֥ים,עַם,people,gente
302638,Hab,2,10,רַבִּ֖ים,רַב,much,mucho
302639,Hab,2,10,וְ,וְ,and,y
302640,Hab,2,10,חֹוטֵ֥א,חטא,miss,perder
302641,Hab,2,10,נַפְשֶֽׁךָ׃,נֶפֶשׁ,soul,alma
302642,Hab,2,11,כִּי־,כִּי,that,ese
302643,Hab,2,11,אֶ֖בֶן,אֶבֶן,stone,piedra
302644,Hab,2,11,מִ,מִן,from,de
302645,Hab,2,11,קִּ֣יר,קִיר,wall,pared
302646,Hab,2,11,תִּזְעָ֑ק,זעק,cry,llorar
302647,Hab,2,11,וְ,וְ,and,y
302648,Hab,2,11,כָפִ֖יס,כָּפִיס,stucco-work,estucos
302649,Hab,2,11,מֵ,מִן,from,de
302650,Hab,2,11,עֵ֥ץ,עֵץ,tree,árbol
302651,Hab,2,11,יַעֲנֶֽנָּה׃ פ,ענה,answer,responder
302652,Hab,2,12,הֹ֛וי,הֹוי,alas,Ay
302653,Hab,2,12,בֹּנֶ֥ה,בנה,build,construir
302654,Hab,2,12,עִ֖יר,עִיר,town,pueblo
302655,Hab,2,12,בְּ,בְּ,in,en
302656,Hab,2,12,דָמִ֑ים,דָּם,blood,sangre
302657,Hab,2,12,וְ,וְ,and,y
302658,Hab,2,12,כֹונֵ֥ן,כון,be firm,Se firme
302659,Hab,2,12,קִרְיָ֖ה,קִרְיָה,town,pueblo
302660,Hab,2,12,בְּ,בְּ,in,en
302661,Hab,2,12,עַוְלָֽה׃,עַוְלָה,wickedness,malicia
302662,Hab,2,13,הֲ,הֲ,[interrogativo],[Interrogativo]
302663,Hab,2,13,לֹ֣וא,לֹא,not,no
302664,Hab,2,13,הִנֵּ֔ה,הִנֵּה,behold,Mirad
302665,Hab,2,13,מֵ,מִן,from,de
302666,Hab,2,13,אֵ֖ת,אֵת,together with,Juntos con
302667,Hab,2,13,יְהוָ֣ה,יְהוָה,YHWH,YHWH
302668,Hab,2,13,צְבָאֹ֑ות,צָבָא,service,Servicio
302669,Hab,2,13,וְ,וְ,and,y
302670,Hab,2,13,יִֽיגְע֤וּ,יגע,be weary,cansarse
302671,Hab,2,13,עַמִּים֙,עַם,people,gente
302672,Hab,2,13,בְּ,בְּ,in,en
302673,Hab,2,13,דֵי־,דַּי,sufficiency,suficiencia
302674,Hab,2,13,אֵ֔שׁ,אֵשׁ,fire,fuego
302675,Hab,2,13,וּ,וְ,and,y
302676,Hab,2,13,לְאֻמִּ֖ים,לְאֹם,people,gente
302677,Hab,2,13,בְּ,בְּ,in,en
302678,Hab,2,13,דֵי־,דַּי,sufficiency,suficiencia
302679,Hab,2,13,רִ֥יק,רִיק,emptiness,vacío
302680,Hab,2,13,יִעָֽפוּ׃,יעף,be weary,cansarse
302681,Hab,2,14,כִּ֚י,כִּי,that,ese
302682,Hab,2,14,תִּמָּלֵ֣א,מלא,be full,estar lleno
302683,Hab,2,14,הָ,הַ,the,el
302684,Hab,2,14,אָ֔רֶץ,אֶרֶץ,earth,tierra
302685,Hab,2,14,לָ,לְ,to,a
302686,Hab,2,14,דַ֖עַת,ידע,know,saber
302687,Hab,2,14,אֶת־,אֵת,[object marker],[Marcador de objeto]
302688,Hab,2,14,כְּבֹ֣וד,כָּבֹוד,weight,peso
302689,Hab,2,14,יְהוָ֑ה,יְהוָה,YHWH,YHWH
302690,Hab,2,14,כַּ,כְּ,as,como
302691,Hab,2,14,,הַ,the,el
302692,Hab,2,14,מַּ֖יִם,מַיִם,water,agua
302693,Hab,2,14,יְכַסּ֥וּ,כסה,cover,cubrir
302694,Hab,2,14,עַל־,עַל,upon,sobre
302695,Hab,2,14,יָֽם׃ ס,יָם,sea,mar
302696,Hab,2,15,הֹ֚וי,הֹוי,alas,Ay
302697,Hab,2,15,מַשְׁקֵ֣ה,שׁקה,give drink,dar de beber
302698,Hab,2,15,רֵעֵ֔הוּ,רֵעַ,fellow,compañero
302699,Hab,2,15,מְסַפֵּ֥חַ,ספח,attach,adjuntar
302700,Hab,2,15,חֲמָתְךָ֖,חֵמָה,heat,calor
302701,Hab,2,15,וְ,וְ,and,y
302702,Hab,2,15,אַ֣ף,אַף,even,incluso
302703,Hab,2,15,שַׁכֵּ֑ר,שׁכר,be drunk,Estar borracho
302704,Hab,2,15,לְמַ֥עַן,לְמַעַן,because of,porque
302705,Hab,2,15,הַבִּ֖יט,נבט,look at,mirar
302706,Hab,2,15,עַל־,עַל,upon,sobre
302707,Hab,2,15,מְעֹורֵיהֶֽם׃,מָעֹור,nakedness,desnudez
302708,Hab,2,16,שָׂבַ֤עְתָּ,שׂבע,be sated,saciarse
302709,Hab,2,16,קָלֹון֙,קָלֹון,dishonour,deshonra
302710,Hab,2,16,מִ,מִן,from,de
302711,Hab,2,16,כָּבֹ֔וד,כָּבֹוד,weight,peso
302712,Hab,2,16,שְׁתֵ֥ה,שׁתה,drink,beber
302713,Hab,2,16,גַם־,גַּם,even,incluso
302714,Hab,2,16,אַ֖תָּה,אַתָּה,you,tú
302715,Hab,2,16,וְ,וְ,and,y
302716,Hab,2,16,הֵֽעָרֵ֑ל,ערל,leave unharvested,dejar sin cosechar
302717,Hab,2,16,תִּסֹּ֣וב,סבב,turn,giro
302718,Hab,2,16,עָלֶ֗יךָ,עַל,upon,sobre
302719,Hab,2,16,כֹּ֚וס,כֹּוס,cup,vaso
302720,Hab,2,16,יְמִ֣ין,יָמִין,right-hand side,lado derecho
302721,Hab,2,16,יְהוָ֔ה,יְהוָה,YHWH,YHWH
302722,Hab,2,16,וְ,וְ,and,y
302723,Hab,2,16,קִיקָלֹ֖ון,קִיקָלֹון,disgrace,desgracia
302724,Hab,2,16,עַל־,עַל,upon,sobre
302725,Hab,2,16,כְּבֹודֶֽךָ׃,כָּבֹוד,weight,peso
302726,Hab,2,17,כִּ֣י,כִּי,that,ese
302727,Hab,2,17,חֲמַ֤ס,חָמָס,violence,violencia
302728,Hab,2,17,לְבָנֹון֙,לְבָנֹון,Lebanon,Líbano
302729,Hab,2,17,יְכַסֶּ֔ךָּ,כסה,cover,cubrir
302730,Hab,2,17,וְ,וְ,and,y
302731,Hab,2,17,שֹׁ֥ד,שֹׁד,violence,violencia
302732,Hab,2,17,בְּהֵמֹ֖ות,בְּהֵמָה,cattle,ganado
302733,Hab,2,17,יְחִיתַ֑ן,חתת,be terrified,aterrorizarse
302734,Hab,2,17,מִ,מִן,from,de
302735,Hab,2,17,דְּמֵ֤י,דָּם,blood,sangre
302736,Hab,2,17,אָדָם֙,אָדָם,human,humano
302737,Hab,2,17,וַ,וְ,and,y
302738,Hab,2,17,חֲמַס־,חָמָס,violence,violencia
302739,Hab,2,17,אֶ֔רֶץ,אֶרֶץ,earth,tierra
302740,Hab,2,17,קִרְיָ֖ה,קִרְיָה,town,pueblo
302741,Hab,2,17,וְ,וְ,and,y
302742,Hab,2,17,כָל־,כֹּל,whole,todo
302743,Hab,2,17,יֹ֥שְׁבֵי,ישׁב,sit,sentar
302744,Hab,2,17,בָֽהּ׃ ס,בְּ,in,en
302745,Hab,2,18,מָֽה־,מָה,what,qué
302746,Hab,2,18,הֹועִ֣יל,יעל,profit,lucro
302747,Hab,2,18,פֶּ֗סֶל,פֶּסֶל,idol,ídolo
302748,Hab,2,18,כִּ֤י,כִּי,that,ese
302749,Hab,2,18,פְסָלֹו֙,פסל,cut,cortar
302750,Hab,2,18,יֹֽצְרֹ֔ו,יצר,shape,forma
302751,Hab,2,18,מַסֵּכָ֖ה,מַסֵּכָה,molten image,imagen de fundición
302752,Hab,2,18,וּ,וְ,and,y
302753,Hab,2,18,מֹ֣ורֶה,ירה,teach,enseñar
302754,Hab,2,18,שָּׁ֑קֶר,שֶׁקֶר,lie,mentira
302755,Hab,2,18,כִּ֣י,כִּי,that,ese
302756,Hab,2,18,בָטַ֞ח,בטח,trust,confianza
302757,Hab,2,18,יֹצֵ֤ר,יצר,shape,forma
302758,Hab,2,18,יִצְרֹו֙,יֵצֶר,form,formar
302759,Hab,2,18,עָלָ֔יו,עַל,upon,sobre
302760,Hab,2,18,לַ,לְ,to,a
302761,Hab,2,18,עֲשֹׂ֖ות,עשׂה,make,hacer
302762,Hab,2,18,אֱלִילִ֥ים,אֱלִיל,god,Dios
302763,Hab,2,18,אִלְּמִֽים׃ ס,אִלֵּם,speechless,Sin palabras
302764,Hab,2,19,הֹ֣וי,הֹוי,alas,Ay
302765,Hab,2,19,אֹמֵ֤ר,אמר,say,decir
302766,Hab,2,19,לָ,לְ,to,a
302767,Hab,2,19,,הַ,the,el
302768,Hab,2,19,עֵץ֙,עֵץ,tree,árbol
302769,Hab,2,19,הָקִ֔יצָה,קיץ,pass summer,pasar el verano
302770,Hab,2,19,ע֖וּרִי,עור,be awake,Estar despierto
302771,Hab,2,19,לְ,לְ,to,a
302772,Hab,2,19,אֶ֣בֶן,אֶבֶן,stone,piedra
302773,Hab,2,19,דּוּמָ֑ם,דּוּמָם,silently,silenciosamente
302774,Hab,2,19,ה֣וּא,הוּא,he,él
302775,Hab,2,19,יֹורֶ֔ה,ירה,teach,enseñar
302776,Hab,2,19,הִנֵּה־,הִנֵּה,behold,Mirad
302777,Hab,2,19,ה֗וּא,הוּא,he,él
302778,Hab,2,19,תָּפוּשׂ֙,תפשׂ,seize,aprovechar
302779,Hab,2,19,זָהָ֣ב,זָהָב,gold,oro
302780,Hab,2,19,וָ,וְ,and,y
302781,Hab,2,19,כֶ֔סֶף,כֶּסֶף,silver,plata
302782,Hab,2,19,וְ,וְ,and,y
302783,Hab,2,19,כָל־,כֹּל,whole,todo
302784,Hab,2,19,ר֖וּחַ,רוּחַ,wind,viento
302785,Hab,2,19,אֵ֥ין,אַיִן,[NEG],[NEG]
302786,Hab,2,19,בְּ,בְּ,in,en
302787,Hab,2,19,קִרְבֹּֽו׃,קֶרֶב,interior,interior
302788,Hab,2,20,וַֽ,וְ,and,y
302789,Hab,2,20,יהוָ֖ה,יְהוָה,YHWH,YHWH
302790,Hab,2,20,בְּ,בְּ,in,en
302791,Hab,2,20,הֵיכַ֣ל,הֵיכָל,palace,palacio
302792,Hab,2,20,קָדְשֹׁ֑ו,קֹדֶשׁ,holiness,santidad
302793,Hab,2,20,הַ֥ס,הסה,be still,Estate quieto
302794,Hab,2,20,מִ,מִן,from,de
302795,Hab,2,20,פָּנָ֖יו,פָּנֶה,face,cara
302796,Hab,2,20,כָּל־,כֹּל,whole,todo
302797,Hab,2,20,הָ,הַ,the,el
302798,Hab,2,20,אָֽרֶץ׃ פ,אֶרֶץ,earth,tierra
302799,Hab,3,1,תְּפִלָּ֖ה,תְּפִלָּה,prayer,oración
302800,Hab,3,1,לַ,לְ,to,a
302801,Hab,3,1,חֲבַקּ֣וּק,חֲבַקּוּק,Habakkuk,Habacuc
302802,Hab,3,1,הַ,הַ,the,el
302803,Hab,3,1,נָּבִ֑יא,נָבִיא,prophet,profeta
302804,Hab,3,1,עַ֖ל,עַל,upon,sobre
302805,Hab,3,1,שִׁגְיֹנֹֽות׃,שִׁגָּיֹון,dirge,endecha
302806,Hab,3,2,יְהוָ֗ה,יְהוָה,YHWH,YHWH
302807,Hab,3,2,שָׁמַ֣עְתִּי,שׁמע,hear,oír
302808,Hab,3,2,שִׁמְעֲךָ֮,שֵׁמַע,hearsay,rumores
302809,Hab,3,2,יָרֵאתִי֒,ירא,fear,miedo
302810,Hab,3,2,יְהוָ֗ה,יְהוָה,YHWH,YHWH
302811,Hab,3,2,פָּֽעָלְךָ֙,פֹּעַל,doing,obra
302812,Hab,3,2,בְּ,בְּ,in,en
302813,Hab,3,2,קֶ֤רֶב,קֶרֶב,interior,interior
302814,Hab,3,2,שָׁנִים֙,שָׁנָה,year,año
302815,Hab,3,2,חַיֵּ֔יהוּ,חיה,be alive,estar vivo
302816,Hab,3,2,בְּ,בְּ,in,en
302817,Hab,3,2,קֶ֥רֶב,קֶרֶב,interior,interior
302818,Hab,3,2,שָׁנִ֖ים,שָׁנָה,year,año
302819,Hab,3,2,תֹּודִ֑יעַ,ידע,know,saber
302820,Hab,3,2,בְּ,בְּ,in,en
302821,Hab,3,2,רֹ֖גֶז,רֹגֶז,excitement,emoción
302822,Hab,3,2,רַחֵ֥ם,רחם,have compassion,tener compasión
302823,Hab,3,2,תִּזְכֹּֽור׃,זכר,remember,recuerda
302824,Hab,3,3,אֱלֹ֨והַ֙,אֱלֹוהַּ,god,Dios
302825,Hab,3,3,מִ,מִן,from,de
302826,Hab,3,3,תֵּימָ֣ן,תֵּימָן,Teman,Teman
302827,Hab,3,3,יָבֹ֔וא,בוא,come,ven
302828,Hab,3,3,וְ,וְ,and,y
302829,Hab,3,3,קָדֹ֥ושׁ,קָדֹושׁ,holy,santo
302830,Hab,3,3,מֵֽ,מִן,from,de
302831,Hab,3,3,הַר־,הַר,mountain,montaña
302832,Hab,3,3,פָּארָ֖ן,פָּארָן,Paran,Paran
302833,Hab,3,3,סֶ֑לָה,סֶלָה,sela,sela
302834,Hab,3,3,כִּסָּ֤ה,כסה,cover,cubrir
302835,Hab,3,3,שָׁמַ֨יִם֙,שָׁמַיִם,heavens,Cielos
302836,Hab,3,3,הֹודֹ֔ו,הֹוד,splendour,esplendor
302837,Hab,3,3,וּ,וְ,and,y
302838,Hab,3,3,תְהִלָּתֹ֖ו,תְּהִלָּה,praise,alabanza
302839,Hab,3,3,מָלְאָ֥ה,מלא,be full,estar lleno
302840,Hab,3,3,הָ,הַ,the,el
302841,Hab,3,3,אָֽרֶץ׃,אֶרֶץ,earth,tierra
302842,Hab,3,4,וְ,וְ,and,y
302843,Hab,3,4,נֹ֨גַהּ֙,נֹגַהּ,brightness,brillo
302844,Hab,3,4,כָּ,כְּ,as,como
302845,Hab,3,4,,הַ,the,el
302846,Hab,3,4,אֹ֣ור,אֹור,light,ligero
302847,Hab,3,4,תִּֽהְיֶ֔ה,היה,be,ser
302848,Hab,3,4,קַרְנַ֥יִם,קֶרֶן,horn,cuerno
302849,Hab,3,4,מִ,מִן,from,de
302850,Hab,3,4,יָּדֹ֖ו,יָד,hand,mano
302851,Hab,3,4,לֹ֑ו,לְ,to,a
302852,Hab,3,4,וְ,וְ,and,y
302853,Hab,3,4,שָׁ֖ם,שָׁם,there,ahí
302854,Hab,3,4,חֶבְיֹ֥ון,חֶבְיֹון,veil,velo
302855,Hab,3,4,עֻזֹּֽו׃,עֹז,power,poder
302856,Hab,3,5,לְ,לְ,to,a
302857,Hab,3,5,פָנָ֖יו,פָּנֶה,face,cara
302858,Hab,3,5,יֵ֣לֶךְ,הלך,walk,caminar
302859,Hab,3,5,דָּ֑בֶר,דֶּבֶר,pest,parásito
302860,Hab,3,5,וְ,וְ,and,y
302861,Hab,3,5,יֵצֵ֥א,יצא,go out,fuera
302862,Hab,3,5,רֶ֖שֶׁף,רֶשֶׁף,flame,llama
302863,Hab,3,5,לְ,לְ,to,a
302864,Hab,3,5,רַגְלָֽיו׃,רֶגֶל,foot,pie
302865,Hab,3,6,עָמַ֣ד׀,עמד,stand,estar
302866,Hab,3,6,וַ,וְ,and,y
302867,Hab,3,6,יְמֹ֣דֶד,מדד,measure,medida
302868,Hab,3,6,אֶ֗רֶץ,אֶרֶץ,earth,tierra
302869,Hab,3,6,רָאָה֙,ראה,see,ver
302870,Hab,3,6,וַ,וְ,and,y
302871,Hab,3,6,יַּתֵּ֣ר,נתר,run,correr
302872,Hab,3,6,גֹּויִ֔ם,גֹּוי,people,gente
302873,Hab,3,6,וַ,וְ,and,y
302874,Hab,3,6,יִּתְפֹּֽצְצוּ֙,פצץ,shatter,romper
302875,Hab,3,6,הַרְרֵי־,הַר,mountain,montaña
302876,Hab,3,6,עַ֔ד,עַד,future,futuro
302877,Hab,3,6,שַׁח֖וּ,שׁחח,bow down,reverencia
302878,Hab,3,6,גִּבְעֹ֣ות,גִּבְעָה,hill,colina
302879,Hab,3,6,עֹולָ֑ם,עֹולָם,eternity,eternidad
302880,Hab,3,6,הֲלִיכֹ֥ות,הֲלִיכָה,walk,caminar
302881,Hab,3,6,עֹולָ֖ם,עֹולָם,eternity,eternidad
302882,Hab,3,6,לֹֽו׃,לְ,to,a
302883,Hab,3,7,תַּ֣חַת,תַּחַת,under part,bajo la parte
302884,Hab,3,7,אָ֔וֶן,אָוֶן,wickedness,malicia
302885,Hab,3,7,רָאִ֖יתִי,ראה,see,ver
302886,Hab,3,7,אָהֳלֵ֣י,אֹהֶל,tent,tienda
302887,Hab,3,7,כוּשָׁ֑ן,כּוּשָׁן,Cushan,Cushán
302888,Hab,3,7,יִרְגְּז֕וּן,רגז,quake,terremoto
302889,Hab,3,7,יְרִיעֹ֖ות,יְרִיעָה,curtain,cortina
302890,Hab,3,7,אֶ֥רֶץ,אֶרֶץ,earth,tierra
302891,Hab,3,7,מִדְיָֽן׃ ס,מִדְיָן,Midian,midian
302892,Hab,3,8,הֲ,הֲ,[interrogativo],[Interrogativo]
302893,Hab,3,8,בִ,בְּ,in,en
302894,Hab,3,8,נְהָרִים֙,נָהָר,stream,corriente
302895,Hab,3,8,חָרָ֣ה,חרה,be hot,tener calor
302896,Hab,3,8,יְהוָ֔ה,יְהוָה,YHWH,YHWH
302897,Hab,3,8,אִ֤ם,אִם,if,Si
302898,Hab,3,8,בַּ,בְּ,in,en
302899,Hab,3,8,,הַ,the,el
302900,Hab,3,8,נְּהָרִים֙,נָהָר,stream,corriente
302901,Hab,3,8,אַפֶּ֔ךָ,אַף,nose,nariz
302902,Hab,3,8,אִם־,אִם,if,Si
302903,Hab,3,8,בַּ,בְּ,in,en
302904,Hab,3,8,,הַ,the,el
302905,Hab,3,8,יָּ֖ם,יָם,sea,mar
302906,Hab,3,8,עֶבְרָתֶ֑ךָ,עֶבְרָה,anger,enfado
302907,Hab,3,8,כִּ֤י,כִּי,that,ese
302908,Hab,3,8,תִרְכַּב֙,רכב,ride,paseo
302909,Hab,3,8,עַל־,עַל,upon,sobre
302910,Hab,3,8,סוּסֶ֔יךָ,סוּס,horse,caballo
302911,Hab,3,8,מַרְכְּבֹתֶ֖יךָ,מֶרְכָּבָה,chariot,carruaje
302912,Hab,3,8,יְשׁוּעָֽה׃,יְשׁוּעָה,salvation,salvación
302913,Hab,3,9,עֶרְיָ֤ה,עֶרְיָה,nakedness,desnudez
302914,Hab,3,9,תֵעֹור֙,עור,be naked,estar desnudo
302915,Hab,3,9,קַשְׁתֶּ֔ךָ,קֶשֶׁת,bow,arco
302916,Hab,3,9,שְׁבֻעֹ֥ות,שְׁבוּעָה,oath,juramento
302917,Hab,3,9,מַטֹּ֖ות,מַטֶּה,staff,personal
302918,Hab,3,9,אֹ֣מֶר,אֹמֶר,saying,diciendo
302919,Hab,3,9,סֶ֑לָה,סֶלָה,sela,sela
302920,Hab,3,9,נְהָרֹ֖ות,נָהָר,stream,corriente
302921,Hab,3,9,תְּבַקַּע־,בקע,split,división
302922,Hab,3,9,אָֽרֶץ׃,אֶרֶץ,earth,tierra
302923,Hab,3,10,רָא֤וּךָ,ראה,see,ver
302924,Hab,3,10,יָחִ֨ילוּ֙,חיל,have labour pain,tener dolor de parto
302925,Hab,3,10,הָרִ֔ים,הַר,mountain,montaña
302926,Hab,3,10,זֶ֥רֶם,זֶרֶם,rain,lluvia
302927,Hab,3,10,מַ֖יִם,מַיִם,water,agua
302928,Hab,3,10,עָבָ֑ר,עבר,pass,pasar
302929,Hab,3,10,נָתַ֤ן,נתן,give,dar
302930,Hab,3,10,תְּהֹום֙,תְּהֹום,primeval ocean,océano primitivo
302931,Hab,3,10,קֹולֹ֔ו,קֹול,sound,sonar
302932,Hab,3,10,רֹ֖ום,רֹום,[uncertain],[incierto]
302933,Hab,3,10,יָדֵ֥יהוּ,יָד,hand,mano
302934,Hab,3,10,נָשָֽׂא׃,נשׂא,lift,ascensor
302935,Hab,3,11,שֶׁ֥מֶשׁ,שֶׁמֶשׁ,sun,sol
302936,Hab,3,11,יָרֵ֖חַ,יָרֵחַ,moon,Luna
302937,Hab,3,11,עָ֣מַד,עמד,stand,estar
302938,Hab,3,11,זְבֻ֑לָה,זְבֻל,dominion,dominio
302939,Hab,3,11,לְ,לְ,to,a
302940,Hab,3,11,אֹ֤ור,אֹור,light,ligero
302941,Hab,3,11,חִצֶּ֨יךָ֙,חֵץ,arrow,flecha
302942,Hab,3,11,יְהַלֵּ֔כוּ,הלך,walk,caminar
302943,Hab,3,11,לְ,לְ,to,a
302944,Hab,3,11,נֹ֖גַהּ,נֹגַהּ,brightness,brillo
302945,Hab,3,11,בְּרַ֥ק,בָּרָק,lightning,relámpago
302946,Hab,3,11,חֲנִיתֶֽךָ׃,חֲנִית,spear,lanza
302947,Hab,3,12,בְּ,בְּ,in,en
302948,Hab,3,12,זַ֖עַם,זַעַם,curse,maldición
302949,Hab,3,12,תִּצְעַד־,צעד,mAh,mAh
302950,Hab,3,12,אָ֑רֶץ,אֶרֶץ,earth,tierra
302951,Hab,3,12,בְּ,בְּ,in,en
302952,Hab,3,12,אַ֖ף,אַף,nose,nariz
302953,Hab,3,12,תָּד֥וּשׁ,דושׁ,tread on,pisar
302954,Hab,3,12,גֹּויִֽם׃,גֹּוי,people,gente
302955,Hab,3,13,יָצָ֨אתָ֙,יצא,go out,fuera
302956,Hab,3,13,לְ,לְ,to,a
302957,Hab,3,13,יֵ֣שַׁע,יֵשַׁע,help,ayuda
302958,Hab,3,13,עַמֶּ֔ךָ,עַם,people,gente
302959,Hab,3,13,לְ,לְ,to,a
302960,Hab,3,13,יֵ֖שַׁע,יֵשַׁע,help,ayuda
302961,Hab,3,13,אֶת־,אֵת,together with,Juntos con
302962,Hab,3,13,מְשִׁיחֶ֑ךָ,מָשִׁיחַ,anointed,ungido
302963,Hab,3,13,מָחַ֤צְתָּ,מחץ,break,descanso
302964,Hab,3,13,רֹּאשׁ֙,רֹאשׁ,head,cabeza
302965,Hab,3,13,מִ,מִן,from,de
302966,Hab,3,13,בֵּ֣ית,בַּיִת,house,casa
302967,Hab,3,13,רָשָׁ֔ע,רָשָׁע,guilty,culpable
302968,Hab,3,13,עָרֹ֛ות,ערה,pour out,derramar
302969,Hab,3,13,יְסֹ֥וד,יְסֹוד,foundation,Fundación
302970,Hab,3,13,עַד־,עַד,unto,hasta
302971,Hab,3,13,צַוָּ֖אר,צַוָּאר,neck,cuello
302972,Hab,3,13,סֶֽלָה׃ פ,סֶלָה,sela,sela
302973,Hab,3,14,נָקַ֤בְתָּ,נקב,bore,aburrir
302974,Hab,3,14,בְ,בְּ,in,en
302975,Hab,3,14,מַטָּיו֙,מַטֶּה,staff,personal
302976,Hab,3,14,רֹ֣אשׁ,רֹאשׁ,head,cabeza
302977,Hab,3,14,פְּרָזָ֔יו,פָּרָז,[uncertain],[incierto]
302978,Hab,3,14,יִסְעֲר֖וּ,סער,be stormy,tormentosa
302979,Hab,3,14,לַ,לְ,to,a
302980,Hab,3,14,הֲפִיצֵ֑נִי,פוץ,disperse,dispersar
302981,Hab,3,14,עֲלִ֣יצֻתָ֔ם,עֲלִיצֻת,presumption,presunción
302982,Hab,3,14,כְּמֹו־,כְּמֹו,like,me gusta
302983,Hab,3,14,לֶ,לְ,to,a
302984,Hab,3,14,אֱכֹ֥ל,אכל,eat,comer
302985,Hab,3,14,עָנִ֖י,עָנִי,humble,humilde
302986,Hab,3,14,בַּ,בְּ,in,en
302987,Hab,3,14,,הַ,the,el
302988,Hab,3,14,מִּסְתָּֽר׃,מִסְתָּר,hiding-place,escondite
302989,Hab,3,15,דָּרַ֥כְתָּ,דרך,tread,huella
302990,Hab,3,15,בַ,בְּ,in,en
302991,Hab,3,15,,הַ,the,el
302992,Hab,3,15,יָּ֖ם,יָם,sea,mar
302993,Hab,3,15,סוּסֶ֑יךָ,סוּס,horse,caballo
302994,Hab,3,15,חֹ֖מֶר,חֹמֶר,clay,arcilla
302995,Hab,3,15,מַ֥יִם,מַיִם,water,agua
302996,Hab,3,15,רַבִּֽים׃,רַב,much,mucho
302997,Hab,3,16,שָׁמַ֣עְתִּי׀,שׁמע,hear,oír
302998,Hab,3,16,וַ,וְ,and,y
302999,Hab,3,16,תִּרְגַּ֣ז,רגז,quake,terremoto
303000,Hab,3,16,בִּטְנִ֗י,בֶּטֶן,belly,vientre
303001,Hab,3,16,לְ,לְ,to,a
303002,Hab,3,16,קֹול֙,קֹול,sound,sonar
303003,Hab,3,16,צָלֲל֣וּ,צלל,tingle,hormigueo
303004,Hab,3,16,שְׂפָתַ֔י,שָׂפָה,lip,labio
303005,Hab,3,16,יָבֹ֥וא,בוא,come,ven
303006,Hab,3,16,רָקָ֛ב,רָקָב,rottenness,podredumbre
303007,Hab,3,16,בַּ,בְּ,in,en
303008,Hab,3,16,עֲצָמַ֖י,עֶצֶם,bone,hueso
303009,Hab,3,16,וְ,וְ,and,y
303010,Hab,3,16,תַחְתַּ֣י,תַּחַת,under part,bajo la parte
303011,Hab,3,16,אֶרְגָּ֑ז,רגז,quake,terremoto
303012,Hab,3,16,אֲשֶׁ֤ר,אֲשֶׁר,[relative],[relativo]
303013,Hab,3,16,אָנ֨וּחַ֙,נוח,lament,lamento
303014,Hab,3,16,לְ,לְ,to,a
303015,Hab,3,16,יֹ֣ום,יֹום,day,día
303016,Hab,3,16,צָרָ֔ה,צָרָה,distress,angustia
303017,Hab,3,16,לַ,לְ,to,a
303018,Hab,3,16,עֲלֹ֖ות,עלה,ascend,ascender
303019,Hab,3,16,לְ,לְ,to,a
303020,Hab,3,16,עַ֥ם,עַם,people,gente
303021,Hab,3,16,יְגוּדֶֽנּוּ׃,גוד,attack,ataque
303022,Hab,3,17,כִּֽי־,כִּי,that,ese
303023,Hab,3,17,תְאֵנָ֣ה,תְּאֵנָה,fig,higo
303024,Hab,3,17,לֹֽא־,לֹא,not,no
303025,Hab,3,17,תִפְרָ֗ח,פרח,sprout,brote
303026,Hab,3,17,וְ,וְ,and,y
303027,Hab,3,17,אֵ֤ין,אַיִן,[NEG],[NEG]
